filename,score
CtrSVDD_0018_E_0007554,0.9745186026
CtrSVDD_0019_E_0007555,0.6912677074
CtrSVDD_0020_E_0007556,1.1544251897
CtrSVDD_0021_E_0007557,-7.1043495695
CtrSVDD_0022_E_0007558,-5.0332742385
CtrSVDD_0023_E_0007559,-0.5309923114
CtrSVDD_0024_E_0007560,-5.8520903895
CtrSVDD_0025_E_0007561,-5.2929402052
CtrSVDD_0026_E_0007562,-6.8194065934
CtrSVDD_0027_E_0007563,-5.4085574743
CtrSVDD_0028_E_0007564,-0.7019651572
CtrSVDD_0029_E_0007565,-8.7738462696
CtrSVDD_0030_E_0007566,-7.4841027569
CtrSVDD_0031_E_0007567,-2.1900414235
CtrSVDD_0032_E_0007568,-1.2869759279
CtrSVDD_0033_E_0007569,-7.0200805036
CtrSVDD_0034_E_0007570,-6.1221433966
CtrSVDD_0035_E_0007571,-6.0529994625
CtrSVDD_0036_E_0007572,-4.1542198127
CtrSVDD_0037_E_0007573,-5.7919173271
CtrSVDD_0038_E_0007574,-3.3446539413
CtrSVDD_0039_E_0007575,-6.5026042385
CtrSVDD_0040_E_0007576,-3.3895438218
CtrSVDD_0041_E_0007577,-5.8895531139
CtrSVDD_0042_E_0007578,-0.9991357851
CtrSVDD_0043_E_0007579,-8.9160734495
CtrSVDD_0044_E_0007580,-7.9670378120
CtrSVDD_0045_E_0007581,-5.0586764216
CtrSVDD_0046_E_0007582,-4.9126515225
CtrSVDD_0047_E_0007583,-4.2883284674
CtrSVDD_0000_E_0007584,-7.3549313152
CtrSVDD_0001_E_0007585,-6.5500832894
CtrSVDD_0002_E_0007586,-0.1509409192
CtrSVDD_0003_E_0007587,-5.9813578507
CtrSVDD_0004_E_0007588,-7.7530724874
CtrSVDD_0005_E_0007589,-5.5759930909
CtrSVDD_0006_E_0007590,-4.5967176899
CtrSVDD_0007_E_0007591,-5.8151003482
CtrSVDD_0008_E_0007592,-9.2086125397
CtrSVDD_0009_E_0007593,-4.4560432317
CtrSVDD_0010_E_0007594,0.0216829145
CtrSVDD_0011_E_0007595,0.8527282741
CtrSVDD_0012_E_0007596,-5.4133683851
CtrSVDD_0013_E_0007597,-5.0281601019
CtrSVDD_0014_E_0007598,-4.3577845313
CtrSVDD_0015_E_0007599,-5.5503391147
CtrSVDD_0016_E_0007600,-6.6318644908
CtrSVDD_0017_E_0007601,-4.4510907332
CtrSVDD_0018_E_0007602,-5.7857505774
CtrSVDD_0019_E_0007603,-0.4075640663
CtrSVDD_0020_E_0007604,-5.5801303395
CtrSVDD_0021_E_0007605,-6.2458616356
CtrSVDD_0022_E_0007606,-5.3867437169
CtrSVDD_0023_E_0007607,-8.7461261725
CtrSVDD_0024_E_0007608,-3.0481515306
CtrSVDD_0025_E_0007609,-7.1902698108
CtrSVDD_0026_E_0007610,-0.2149592275
CtrSVDD_0027_E_0007611,-5.9274587220
CtrSVDD_0028_E_0007612,-6.4749277890
CtrSVDD_0029_E_0007613,-7.5296640778
CtrSVDD_0030_E_0007614,-0.5634879274
CtrSVDD_0031_E_0007615,-8.2082356705
CtrSVDD_0032_E_0007616,-6.9695311448
CtrSVDD_0033_E_0007617,-6.6719440467
CtrSVDD_0034_E_0007618,-7.7370846488
CtrSVDD_0035_E_0007619,-4.9124026472
CtrSVDD_0036_E_0007620,-4.8924259013
CtrSVDD_0037_E_0007621,-6.1548110248
CtrSVDD_0038_E_0007622,-4.8111054360
CtrSVDD_0039_E_0007623,-6.6386326577
CtrSVDD_0040_E_0007624,-4.5110257625
CtrSVDD_0041_E_0007625,-6.3318216052
CtrSVDD_0042_E_0007626,-5.6855673141
CtrSVDD_0043_E_0007627,-2.7887927138
CtrSVDD_0044_E_0007628,-5.8223037661
CtrSVDD_0045_E_0007629,-6.7310338399
CtrSVDD_0046_E_0007630,-7.6478821019
CtrSVDD_0047_E_0007631,-6.9868742380
CtrSVDD_0000_E_0007632,-5.5111057103
CtrSVDD_0001_E_0007633,-4.9368660392
CtrSVDD_0002_E_0007634,-7.8041779792
CtrSVDD_0003_E_0007635,-0.9028048733
CtrSVDD_0004_E_0007636,-3.5720987125
CtrSVDD_0005_E_0007637,1.4881218960
CtrSVDD_0006_E_0007638,-6.2345898399
CtrSVDD_0007_E_0007639,-6.4551609676
CtrSVDD_0008_E_0007640,-4.9635558883
CtrSVDD_0009_E_0007641,-0.4505086063
CtrSVDD_0010_E_0007642,-6.1635407392
CtrSVDD_0011_E_0007643,-3.8979438362
CtrSVDD_0012_E_0007644,-5.3356047784
CtrSVDD_0013_E_0007645,-4.7877654073
CtrSVDD_0014_E_0007646,-7.9536801132
CtrSVDD_0015_E_0007647,-6.6690479940
CtrSVDD_0016_E_0007648,-5.8998464730
CtrSVDD_0017_E_0007649,0.5072823611
CtrSVDD_0018_E_0007650,-5.8612681395
CtrSVDD_0019_E_0007651,-6.3726897976
CtrSVDD_0020_E_0007652,-8.8326656822
CtrSVDD_0021_E_0007653,-8.1417876129
CtrSVDD_0022_E_0007654,-5.2167027774
CtrSVDD_0023_E_0007655,0.4424632490
CtrSVDD_0024_E_0007656,-5.6832266867
CtrSVDD_0025_E_0007657,-6.2445308754
CtrSVDD_0026_E_0007658,-5.8381490184
CtrSVDD_0027_E_0007659,-3.6830268756
CtrSVDD_0028_E_0007660,-6.1158675532
CtrSVDD_0029_E_0007661,-5.9418079685
CtrSVDD_0030_E_0007662,-6.7508693818
CtrSVDD_0031_E_0007663,-6.8824889685
CtrSVDD_0032_E_0007664,1.4391373656
CtrSVDD_0033_E_0007665,-4.4836359478
CtrSVDD_0034_E_0007666,-4.6611563911
CtrSVDD_0035_E_0007667,-3.8326363826
CtrSVDD_0036_E_0007668,1.3573652672
CtrSVDD_0037_E_0007669,-6.1883398339
CtrSVDD_0038_E_0007670,-5.0383769312
CtrSVDD_0039_E_0007671,-4.4260560825
CtrSVDD_0040_E_0007672,-0.2740578323
CtrSVDD_0041_E_0007673,-4.7427827385
CtrSVDD_0042_E_0007674,-6.2650010416
CtrSVDD_0043_E_0007675,-3.8837783769
CtrSVDD_0044_E_0007676,-5.5342471446
CtrSVDD_0045_E_0007677,1.8281814675
CtrSVDD_0046_E_0007678,-7.4072687815
CtrSVDD_0047_E_0007679,-7.5418890091
CtrSVDD_0000_E_0007680,-4.6870606435
CtrSVDD_0001_E_0007681,-7.3257001085
CtrSVDD_0002_E_0007682,-6.3746276040
CtrSVDD_0003_E_0007683,-2.6083848875
CtrSVDD_0004_E_0007684,-6.8638518160
CtrSVDD_0005_E_0007685,-6.6989943770
CtrSVDD_0006_E_0007686,-5.1982802137
CtrSVDD_0007_E_0007687,-7.1026091239
CtrSVDD_0008_E_0007688,-4.8648732690
CtrSVDD_0009_E_0007689,-6.6613455899
CtrSVDD_0010_E_0007690,-5.2690560176
CtrSVDD_0011_E_0007691,-7.5420666001
CtrSVDD_0012_E_0007692,-6.7960886445
CtrSVDD_0013_E_0007693,1.6182838953
CtrSVDD_0014_E_0007694,-6.4572701318
CtrSVDD_0015_E_0007695,-6.6469111163
CtrSVDD_0016_E_0007696,-5.9027872619
CtrSVDD_0017_E_0007697,-5.4647426660
CtrSVDD_0018_E_0007698,-8.7391898082
CtrSVDD_0019_E_0007699,-5.1545483707
CtrSVDD_0020_E_0007700,-0.3728455586
CtrSVDD_0021_E_0007701,-7.9560745753
CtrSVDD_0022_E_0007702,-6.8404238041
CtrSVDD_0023_E_0007703,-6.4818716551
CtrSVDD_0024_E_0007704,-5.5454195143
CtrSVDD_0025_E_0007705,-6.4985486527
CtrSVDD_0026_E_0007706,-5.1571352481
CtrSVDD_0027_E_0007707,-8.5117103470
CtrSVDD_0028_E_0007708,-6.1168214102
CtrSVDD_0029_E_0007709,-6.8931615211
CtrSVDD_0030_E_0007710,-8.4533464063
CtrSVDD_0031_E_0007711,-6.4329204492
CtrSVDD_0032_E_0007712,-4.6484538041
CtrSVDD_0033_E_0007713,-5.0296370919
CtrSVDD_0034_E_0007714,-6.4843033910
CtrSVDD_0035_E_0007715,-1.7479758220
CtrSVDD_0036_E_0007716,-6.2961903808
CtrSVDD_0037_E_0007717,-6.9679582919
CtrSVDD_0038_E_0007718,-5.5929100850
CtrSVDD_0039_E_0007719,-9.1483347670
CtrSVDD_0040_E_0007720,-7.4084439423
CtrSVDD_0041_E_0007721,0.7660637131
CtrSVDD_0042_E_0007722,-1.0467803551
CtrSVDD_0043_E_0007723,-6.7052630020
CtrSVDD_0044_E_0007724,-6.8109034608
CtrSVDD_0045_E_0007725,-7.4157035171
CtrSVDD_0046_E_0007726,0.7090947688
CtrSVDD_0047_E_0007727,-4.4556920109
CtrSVDD_0000_E_0007728,-6.1329711750
CtrSVDD_0001_E_0007729,-5.9147226704
CtrSVDD_0002_E_0007730,-4.2801087103
CtrSVDD_0003_E_0007731,-3.5621906634
CtrSVDD_0004_E_0007732,-7.2441350945
CtrSVDD_0005_E_0007733,-7.6233598972
CtrSVDD_0006_E_0007734,-6.2114866116
CtrSVDD_0007_E_0007735,-4.5248346242
CtrSVDD_0008_E_0007736,-5.7615686807
CtrSVDD_0009_E_0007737,-1.0228863013
CtrSVDD_0010_E_0007738,-6.5370833263
CtrSVDD_0011_E_0007739,1.2494636636
CtrSVDD_0012_E_0007740,-0.2929880969
CtrSVDD_0013_E_0007741,-7.0976270150
CtrSVDD_0014_E_0007742,-6.0806528481
CtrSVDD_0015_E_0007743,-5.9571426722
CtrSVDD_0016_E_0007744,-3.6332624736
CtrSVDD_0017_E_0007745,-4.2536665254
CtrSVDD_0018_E_0007746,-6.7444427437
CtrSVDD_0019_E_0007747,-6.3765365814
CtrSVDD_0020_E_0007748,-3.1681677700
CtrSVDD_0021_E_0007749,-5.3450595757
CtrSVDD_0022_E_0007750,-5.8046131597
CtrSVDD_0023_E_0007751,-4.4533894220
CtrSVDD_0024_E_0007752,-7.0663745327
CtrSVDD_0025_E_0007753,-3.0645914443
CtrSVDD_0026_E_0007754,-6.4657282074
CtrSVDD_0027_E_0007755,-6.8368689477
CtrSVDD_0028_E_0007756,-7.1977125637
CtrSVDD_0029_E_0007757,-7.2375762364
CtrSVDD_0030_E_0007758,-6.1174825214
CtrSVDD_0031_E_0007759,-6.4645549800
CtrSVDD_0032_E_0007760,-6.6745842792
CtrSVDD_0033_E_0007761,-4.5103845737
CtrSVDD_0034_E_0007762,-6.7083697639
CtrSVDD_0035_E_0007763,-0.8392748757
CtrSVDD_0036_E_0007764,-6.7492462812
CtrSVDD_0037_E_0007765,-7.6090266591
CtrSVDD_0038_E_0007766,-5.1303959226
CtrSVDD_0039_E_0007767,-8.6754312686
CtrSVDD_0040_E_0007768,-5.0605957646
CtrSVDD_0041_E_0007769,-3.5043826846
CtrSVDD_0042_E_0007770,-8.2120886489
CtrSVDD_0043_E_0007771,-6.2572034099
CtrSVDD_0044_E_0007772,-7.0827024689
CtrSVDD_0045_E_0007773,-6.2366113285
CtrSVDD_0046_E_0007774,-4.1118316055
CtrSVDD_0047_E_0007775,-6.0824912308
CtrSVDD_0000_E_0007776,-4.0894306834
CtrSVDD_0001_E_0007777,-3.4048832480
CtrSVDD_0002_E_0007778,1.0540660493
CtrSVDD_0003_E_0007779,-6.7404504896
CtrSVDD_0004_E_0007780,-4.6631677214
CtrSVDD_0005_E_0007781,-6.8130332388
CtrSVDD_0006_E_0007782,-4.0180681547
CtrSVDD_0007_E_0007783,0.8157895069
CtrSVDD_0008_E_0007784,-6.5460562507
CtrSVDD_0009_E_0007785,-6.9645689190
CtrSVDD_0010_E_0007786,-7.6291632219
CtrSVDD_0011_E_0007787,-2.5068196809
CtrSVDD_0012_E_0007788,-2.3276533050
CtrSVDD_0013_E_0007789,-6.1021302382
CtrSVDD_0014_E_0007790,-1.0837857127
CtrSVDD_0015_E_0007791,-5.3303644538
CtrSVDD_0016_E_0007792,-4.4771030954
CtrSVDD_0017_E_0007793,-7.1059404731
CtrSVDD_0018_E_0007794,-5.2788590666
CtrSVDD_0019_E_0007795,-5.3925217638
CtrSVDD_0020_E_0007796,-6.2284082598
CtrSVDD_0021_E_0007797,-7.0995811542
CtrSVDD_0022_E_0007798,-6.2890814237
CtrSVDD_0023_E_0007799,-5.6133101677
CtrSVDD_0024_E_0007800,-6.8346274840
CtrSVDD_0025_E_0007801,-3.8003590198
CtrSVDD_0026_E_0007802,-8.5696312885
CtrSVDD_0027_E_0007803,-7.0748936752
CtrSVDD_0028_E_0007804,-5.5294476276
CtrSVDD_0029_E_0007805,-0.4629291134
CtrSVDD_0030_E_0007806,-5.6815999071
CtrSVDD_0031_E_0007807,-5.8970206278
CtrSVDD_0032_E_0007808,-7.8161814885
CtrSVDD_0033_E_0007809,-7.4681009876
CtrSVDD_0034_E_0007810,-6.7163097841
CtrSVDD_0035_E_0007811,-5.7059564072
CtrSVDD_0036_E_0007812,-5.9260169907
CtrSVDD_0037_E_0007813,-7.4026593408
CtrSVDD_0038_E_0007814,-0.2436812725
CtrSVDD_0039_E_0007815,-5.1230069580
CtrSVDD_0040_E_0007816,-2.8686254818
CtrSVDD_0041_E_0007817,-5.8123990235
CtrSVDD_0042_E_0007818,0.6032504628
CtrSVDD_0043_E_0007819,-3.0389699824
CtrSVDD_0044_E_0007820,1.1067196000
CtrSVDD_0045_E_0007821,-0.8374427401
CtrSVDD_0046_E_0007822,0.1368073982
CtrSVDD_0047_E_0007823,-6.8315635723
CtrSVDD_0000_E_0007824,-5.5327459772
CtrSVDD_0001_E_0007825,-5.8765602365
CtrSVDD_0002_E_0007826,-6.4649685201
CtrSVDD_0003_E_0007827,-7.6939942159
CtrSVDD_0004_E_0007828,0.5651281436
CtrSVDD_0005_E_0007829,-6.3403591063
CtrSVDD_0006_E_0007830,-5.2324886698
CtrSVDD_0007_E_0007831,-6.0715125804
CtrSVDD_0008_E_0007832,-7.8249100752
CtrSVDD_0009_E_0007833,-6.8392545731
CtrSVDD_0010_E_0007834,1.3365743780
CtrSVDD_0011_E_0007835,-0.4474143830
CtrSVDD_0012_E_0007836,-6.3999635730
CtrSVDD_0013_E_0007837,-7.2423978699
CtrSVDD_0014_E_0007838,-4.9302154155
CtrSVDD_0015_E_0007839,-8.3264255165
CtrSVDD_0016_E_0007840,-1.9832541700
CtrSVDD_0017_E_0007841,-6.1271163406
CtrSVDD_0018_E_0007842,-5.4001057440
CtrSVDD_0019_E_0007843,-4.9376236079
CtrSVDD_0020_E_0007844,-6.2032431719
CtrSVDD_0021_E_0007845,-6.6156779408
CtrSVDD_0022_E_0007846,-5.3942684055
CtrSVDD_0023_E_0007847,-0.2886104937
CtrSVDD_0024_E_0007848,-4.9332802232
CtrSVDD_0025_E_0007849,-7.4932273023
CtrSVDD_0026_E_0007850,0.2379215198
CtrSVDD_0027_E_0007851,-4.5960098542
CtrSVDD_0028_E_0007852,-8.1538532274
CtrSVDD_0029_E_0007853,-7.0752689181
CtrSVDD_0030_E_0007854,-7.0948642011
CtrSVDD_0031_E_0007855,-2.8706245377
CtrSVDD_0032_E_0007856,-2.2178631904
CtrSVDD_0033_E_0007857,-2.7901700424
CtrSVDD_0034_E_0007858,1.6137354486
CtrSVDD_0035_E_0007859,-7.4539927194
CtrSVDD_0036_E_0007860,-6.0423045422
CtrSVDD_0037_E_0007861,0.3821620437
CtrSVDD_0038_E_0007862,-6.0586233368
CtrSVDD_0039_E_0007863,-5.5274259614
CtrSVDD_0040_E_0007864,-6.0943960712
CtrSVDD_0041_E_0007865,1.6265283966
CtrSVDD_0042_E_0007866,-6.3592750524
CtrSVDD_0043_E_0007867,-1.7513640510
CtrSVDD_0044_E_0007868,-2.0689842831
CtrSVDD_0045_E_0007869,-5.6395234617
CtrSVDD_0046_E_0007870,-5.8970734551
CtrSVDD_0047_E_0007871,-7.9893290357
CtrSVDD_0000_E_0007872,-6.0683032509
CtrSVDD_0001_E_0007873,-6.7303593840
CtrSVDD_0002_E_0007874,-5.7232471961
CtrSVDD_0003_E_0007875,-6.9525631557
CtrSVDD_0004_E_0007876,-7.5028642700
CtrSVDD_0005_E_0007877,-2.6412760557
CtrSVDD_0006_E_0007878,-5.7365572711
CtrSVDD_0007_E_0007879,-5.8747037684
CtrSVDD_0008_E_0007880,-2.8904943313
CtrSVDD_0009_E_0007881,-5.1483204943
CtrSVDD_0010_E_0007882,-7.7126550290
CtrSVDD_0011_E_0007883,-6.0660074086
CtrSVDD_0012_E_0007884,-3.7380777060
CtrSVDD_0013_E_0007885,0.6116994783
CtrSVDD_0014_E_0007886,-3.1222083855
CtrSVDD_0015_E_0007887,-5.0291396645
CtrSVDD_0016_E_0007888,-7.8498605491
CtrSVDD_0017_E_0007889,-6.0148624490
CtrSVDD_0018_E_0007890,-4.0495096884
CtrSVDD_0019_E_0007891,-7.0418657138
CtrSVDD_0020_E_0007892,-5.8233882403
CtrSVDD_0021_E_0007893,-7.3257130101
CtrSVDD_0022_E_0007894,-6.3530951358
CtrSVDD_0023_E_0007895,-6.6018205656
CtrSVDD_0024_E_0007896,-4.8616622620
CtrSVDD_0025_E_0007897,-6.1970607919
CtrSVDD_0026_E_0007898,-7.1327666296
CtrSVDD_0027_E_0007899,-5.6152763905
CtrSVDD_0028_E_0007900,-2.3753539235
CtrSVDD_0029_E_0007901,-7.1589004711
CtrSVDD_0030_E_0007902,-5.5913366124
CtrSVDD_0031_E_0007903,-6.5108650221
CtrSVDD_0032_E_0007904,-6.9303863071
CtrSVDD_0033_E_0007905,-5.0773534727
CtrSVDD_0034_E_0007906,-7.5751237746
CtrSVDD_0035_E_0007907,-4.4166887543
CtrSVDD_0036_E_0007908,-4.6117481402
CtrSVDD_0037_E_0007909,0.2668034008
CtrSVDD_0038_E_0007910,-5.8264985749
CtrSVDD_0039_E_0007911,-5.2850184282
CtrSVDD_0040_E_0007912,-6.1733153080
CtrSVDD_0041_E_0007913,-6.8629960717
CtrSVDD_0042_E_0007914,1.2049137313
CtrSVDD_0043_E_0007915,-7.3570844216
CtrSVDD_0044_E_0007916,-4.9937612640
CtrSVDD_0045_E_0007917,-1.7259569108
CtrSVDD_0046_E_0007918,-6.7568413806
CtrSVDD_0047_E_0007919,-5.0675248882
CtrSVDD_0000_E_0007920,-3.3798514053
CtrSVDD_0001_E_0007921,-5.8619699327
CtrSVDD_0002_E_0007922,-4.3171701632
CtrSVDD_0003_E_0007923,-5.3728611394
CtrSVDD_0004_E_0007924,-7.1013704404
CtrSVDD_0005_E_0007925,-6.4279214179
CtrSVDD_0006_E_0007926,-6.8285009504
CtrSVDD_0007_E_0007927,-2.2997894870
CtrSVDD_0008_E_0007928,0.7514573812
CtrSVDD_0009_E_0007929,-8.5626453685
CtrSVDD_0010_E_0007930,-6.2506365180
CtrSVDD_0011_E_0007931,-6.3608498081
CtrSVDD_0012_E_0007932,-7.4103731209
CtrSVDD_0013_E_0007933,-7.2809588416
CtrSVDD_0014_E_0007934,-8.6303765837
CtrSVDD_0015_E_0007935,-7.4302127165
CtrSVDD_0016_E_0007936,-7.2626605366
CtrSVDD_0017_E_0007937,-5.5586614888
CtrSVDD_0018_E_0007938,-1.0638682391
CtrSVDD_0019_E_0007939,-1.3097211719
CtrSVDD_0020_E_0007940,-5.9768631080
CtrSVDD_0021_E_0007941,-6.0744337095
CtrSVDD_0022_E_0007942,0.2149592275
CtrSVDD_0023_E_0007943,-6.2095633726
CtrSVDD_0024_E_0007944,-7.0138362799
CtrSVDD_0025_E_0007945,-5.9216842426
CtrSVDD_0026_E_0007946,-0.5085764963
CtrSVDD_0027_E_0007947,-5.7477067736
CtrSVDD_0028_E_0007948,-8.3687909048
CtrSVDD_0029_E_0007949,-6.2653742966
CtrSVDD_0030_E_0007950,-2.8964134669
CtrSVDD_0031_E_0007951,-7.9704892651
CtrSVDD_0032_E_0007952,-2.0770782265
CtrSVDD_0033_E_0007953,-7.3413096751
CtrSVDD_0034_E_0007954,-3.5176019784
CtrSVDD_0035_E_0007955,-6.2704679817
CtrSVDD_0036_E_0007956,-5.2221781677
CtrSVDD_0037_E_0007957,2.1507868402
CtrSVDD_0038_E_0007958,3.4102301795
CtrSVDD_0039_E_0007959,-4.6748029912
CtrSVDD_0040_E_0007960,-4.3385364683
CtrSVDD_0041_E_0007961,-6.4879787712
CtrSVDD_0042_E_0007962,-5.8844370233
CtrSVDD_0043_E_0007963,-5.4384510574
CtrSVDD_0044_E_0007964,0.7567601723
CtrSVDD_0045_E_0007965,-5.2148590968
CtrSVDD_0046_E_0007966,-4.3142518770
CtrSVDD_0047_E_0007967,-2.4912088713
CtrSVDD_0000_E_0007968,-0.1636868392
CtrSVDD_0001_E_0007969,-6.0117607131
CtrSVDD_0002_E_0007970,-7.2558883106
CtrSVDD_0003_E_0007971,-0.2364828216
CtrSVDD_0004_E_0007972,-7.5793876781
CtrSVDD_0005_E_0007973,-3.1821726330
CtrSVDD_0006_E_0007974,-7.0555357577
CtrSVDD_0007_E_0007975,-8.7551261272
CtrSVDD_0008_E_0007976,-5.1852758725
CtrSVDD_0009_E_0007977,-6.2393303703
CtrSVDD_0010_E_0007978,-7.5195007446
CtrSVDD_0011_E_0007979,-7.7283634568
CtrSVDD_0012_E_0007980,-5.0888085464
CtrSVDD_0013_E_0007981,-6.3232305999
CtrSVDD_0014_E_0007982,-3.5605394143
CtrSVDD_0015_E_0007983,-5.5834562081
CtrSVDD_0016_E_0007984,-3.6566584111
CtrSVDD_0017_E_0007985,-5.4621248568
CtrSVDD_0018_E_0007986,-6.4146873525
CtrSVDD_0019_E_0007987,-6.2618470125
CtrSVDD_0020_E_0007988,-4.3534862548
CtrSVDD_0021_E_0007989,-6.6558210270
CtrSVDD_0022_E_0007990,1.3347095063
CtrSVDD_0023_E_0007991,-1.2956232963
CtrSVDD_0024_E_0007992,-5.9998852351
CtrSVDD_0025_E_0007993,0.9175473861
CtrSVDD_0026_E_0007994,-7.3041000458
CtrSVDD_0027_E_0007995,-6.3674538494
CtrSVDD_0028_E_0007996,-5.8131949487
CtrSVDD_0029_E_0007997,-8.3636774560
CtrSVDD_0030_E_0007998,-5.7011864742
CtrSVDD_0031_E_0007999,-5.4834426823
CtrSVDD_0032_E_0008000,-4.9268353914
CtrSVDD_0033_E_0008001,-5.3225234341
CtrSVDD_0034_E_0008002,-6.8921256970
CtrSVDD_0035_E_0008003,-6.5612719991
CtrSVDD_0036_E_0008004,-4.6802018363
CtrSVDD_0037_E_0008005,-3.3568718149
CtrSVDD_0038_E_0008006,-0.2552252796
CtrSVDD_0039_E_0008007,0.1353955945
CtrSVDD_0040_E_0008008,-5.1970577126
CtrSVDD_0041_E_0008009,-7.1696686745
CtrSVDD_0042_E_0008010,-7.4593663298
CtrSVDD_0043_E_0008011,-1.8712836272
CtrSVDD_0044_E_0008012,-5.1379951474
CtrSVDD_0045_E_0008013,-1.0888326775
CtrSVDD_0046_E_0008014,-3.9831918630
CtrSVDD_0047_E_0008015,-7.2812217875
CtrSVDD_0000_E_0008016,-3.5540261104
CtrSVDD_0001_E_0008017,-5.8662676948
CtrSVDD_0002_E_0008018,0.3385708627
CtrSVDD_0003_E_0008019,1.2403559942
CtrSVDD_0004_E_0008020,-6.8407592757
CtrSVDD_0005_E_0008021,-6.6307095308
CtrSVDD_0006_E_0008022,-5.6729376192
CtrSVDD_0007_E_0008023,-6.4797899508
CtrSVDD_0008_E_0008024,-7.1330996455
CtrSVDD_0009_E_0008025,-0.5520484215
CtrSVDD_0010_E_0008026,-6.1360689116
CtrSVDD_0011_E_0008027,-6.7232408870
CtrSVDD_0012_E_0008028,0.3710873993
CtrSVDD_0013_E_0008029,-5.0986395357
CtrSVDD_0014_E_0008030,-8.5384272239
CtrSVDD_0015_E_0008031,-7.6951773074
CtrSVDD_0016_E_0008032,-4.5870555261
CtrSVDD_0017_E_0008033,0.7792611537
CtrSVDD_0018_E_0008034,-4.0987371203
CtrSVDD_0019_E_0008035,0.2451224673
CtrSVDD_0020_E_0008036,0.0636878869
CtrSVDD_0021_E_0008037,-6.2863546358
CtrSVDD_0022_E_0008038,-5.8480859438
CtrSVDD_0023_E_0008039,-6.7903170620
CtrSVDD_0024_E_0008040,-0.3459867419
CtrSVDD_0025_E_0008041,-6.7553220200
CtrSVDD_0026_E_0008042,-6.5346013779
CtrSVDD_0027_E_0008043,1.1849199287
CtrSVDD_0028_E_0008044,-4.1010745736
CtrSVDD_0029_E_0008045,-5.8671286224
CtrSVDD_0030_E_0008046,1.0990107135
CtrSVDD_0031_E_0008047,0.7945121794
CtrSVDD_0032_E_0008048,-8.2966092691
CtrSVDD_0033_E_0008049,-0.7849588792
CtrSVDD_0034_E_0008050,-0.0398760261
CtrSVDD_0035_E_0008051,-7.0281940852
CtrSVDD_0036_E_0008052,-3.5324677101
CtrSVDD_0037_E_0008053,0.7673723835
CtrSVDD_0038_E_0008054,-7.8449360728
CtrSVDD_0039_E_0008055,-5.8684420366
CtrSVDD_0040_E_0008056,-0.9790263415
CtrSVDD_0041_E_0008057,-5.9461248442
CtrSVDD_0042_E_0008058,-6.9837842259
CtrSVDD_0043_E_0008059,-4.9859741889
CtrSVDD_0044_E_0008060,-0.2393607108
CtrSVDD_0045_E_0008061,-6.7295170304
CtrSVDD_0046_E_0008062,-7.3375146626
CtrSVDD_0047_E_0008063,-1.6787952007
CtrSVDD_0000_E_0008064,-6.9382943454
CtrSVDD_0001_E_0008065,-7.4139821356
CtrSVDD_0002_E_0008066,-7.7887181427
CtrSVDD_0003_E_0008067,-7.4495269104
CtrSVDD_0004_E_0008068,-7.0122446537
CtrSVDD_0005_E_0008069,-6.5206424459
CtrSVDD_0006_E_0008070,-5.8880771599
CtrSVDD_0007_E_0008071,-7.8849585920
CtrSVDD_0008_E_0008072,-7.3102489505
CtrSVDD_0009_E_0008073,-7.3797196984
CtrSVDD_0010_E_0008074,-1.7194519158
CtrSVDD_0011_E_0008075,-2.8738153786
CtrSVDD_0012_E_0008076,-3.0651616338
CtrSVDD_0013_E_0008077,-2.3984008539
CtrSVDD_0014_E_0008078,-5.8617232749
CtrSVDD_0015_E_0008079,-6.8611778195
CtrSVDD_0016_E_0008080,-7.7007789679
CtrSVDD_0017_E_0008081,-5.5787260809
CtrSVDD_0018_E_0008082,-6.2781903552
CtrSVDD_0019_E_0008083,-7.6046454454
CtrSVDD_0020_E_0008084,-5.1167475960
CtrSVDD_0021_E_0008085,-6.5463421332
CtrSVDD_0022_E_0008086,-6.3443779463
CtrSVDD_0023_E_0008087,-4.7094942750
CtrSVDD_0024_E_0008088,-7.6705972567
CtrSVDD_0025_E_0008089,-3.6360389816
CtrSVDD_0026_E_0008090,-6.1775860994
CtrSVDD_0027_E_0008091,-5.3674375923
CtrSVDD_0028_E_0008092,-2.3428021016
CtrSVDD_0029_E_0008093,-7.1832290587
CtrSVDD_0030_E_0008094,-5.5021153277
CtrSVDD_0031_E_0008095,-0.2480063880
CtrSVDD_0032_E_0008096,1.2901844981
CtrSVDD_0033_E_0008097,0.1679412931
CtrSVDD_0034_E_0008098,-6.9460013747
CtrSVDD_0035_E_0008099,-4.8866142105
CtrSVDD_0036_E_0008100,-4.1515998724
CtrSVDD_0037_E_0008101,-7.6960855702
CtrSVDD_0038_E_0008102,-4.9845249368
CtrSVDD_0039_E_0008103,-7.0700299344
CtrSVDD_0040_E_0008104,-7.4053713063
CtrSVDD_0041_E_0008105,-8.4663154776
CtrSVDD_0042_E_0008106,0.2711543501
CtrSVDD_0043_E_0008107,-5.0271780730
CtrSVDD_0044_E_0008108,-7.1372333607
CtrSVDD_0045_E_0008109,0.6932263160
CtrSVDD_0046_E_0008110,-7.0653832051
CtrSVDD_0047_E_0008111,-0.0694438963
CtrSVDD_0000_E_0008112,-3.2582103355
CtrSVDD_0001_E_0008113,-6.6179768026
CtrSVDD_0002_E_0008114,-4.7755164489
